condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s1__t2__gpt_5_4_mini__m5v2rb,2,8,10,8,4,3,0,0,133,1.0329,0.0296,0.9746,2,2,gpt-5.4-mini,980,1651
s1__t2__gpt_5_4_mini__m5v2rb,2,9,8.5,8,1,3,0,0,186,1.0209,0.028,0.9765,2,2,gpt-5.4-mini,1073,1737
s1__t2__gpt_5_4_mini__m5v2rb,2,10,6.5,6,1,3,0,0,186,0.9969,0.0271,0.9777,2,2,gpt-5.4-mini,966,1833
s1__t2__gpt_5_4_mini__m5v2rb,2,11,9,8,2,3,0,0,210,1.075,0.0324,0.9742,2,2,gpt-5.4-mini,1192,2592
s1__t2__gpt_5_4_mini__m5v2rb,2,12,6.5,6,1,3,0,0,208,1.0627,0.0321,0.9748,2,2,gpt-5.4-mini,1045,2923
s1__t2__gpt_5_4_mini__m5v2rb,2,13,7.5,7,1,3,0,0,207,1.0931,0.0293,0.9758,2,2,gpt-5.4-mini,1145,1933
s1__t2__gpt_5_4_mini__m5v2rb,2,14,9.5,8,3,3,0,0,208,1.1284,0.0362,0.9715,2,2,gpt-5.4-mini,1063,1565
s1__t2__gpt_5_4_mini__m5v2rb,2,15,8,5,6,3,0,0,260,0.6835,0.0168,0.9917,2,2,gpt-5.4-mini,1252,2210
s2__t1__gpt_5_4_mini__m5v2db,0,1,9,9,0,2,0,0,24,1.4259,0.0644,1,2,2,gpt-5.4-mini,787,1807
s2__t1__gpt_5_4_mini__m5v2db,0,2,8.5,5,7,4,0,0,49,0.9782,0.0147,0.9797,2,2,gpt-5.4-mini,778,1700
s2__t1__gpt_5_4_mini__m5v2db,0,3,11.5,8,7,4,0,0,48,2.0673,0.0524,0.9641,2,2,gpt-5.4-mini,755,2940
s2__t1__gpt_5_4_mini__m5v2db,0,4,9.5,8,3,4,0,0,47,2.0319,0.0577,0.952,2,2,gpt-5.4-mini,760,1772
s2__t1__gpt_5_4_mini__m5v2db,0,5,13,9,8,4,0,0,49,2.2444,0.121,0.924,2,2,gpt-5.4-mini,2093,1900
s2__t1__gpt_5_4_mini__m5v2db,0,6,8,8,0,4,0,0,49,2.2444,0.121,0.924,2,2,gpt-5.4-mini,694,1608
s2__t1__gpt_5_4_mini__m5v2db,0,7,11,9,4,4,0,0,49,2.2688,0.1186,0.9371,2,2,gpt-5.4-mini,691,2065
s2__t1__gpt_5_4_mini__m5v2db,0,8,11,9,4,4,0,0,49,2.3599,0.118,0.944,2,2,gpt-5.4-mini,2059,2111
s2__t1__gpt_5_4_mini__m5v2db,0,9,10.5,9,3,4,0,0,49,2.1979,0.1161,0.9487,2,2,gpt-5.4-mini,2033,1986
s2__t1__gpt_5_4_mini__m5v2db,0,10,9,8,2,4,0,0,49,2.2097,0.1263,0.9467,2,2,gpt-5.4-mini,647,1886
s2__t1__gpt_5_4_mini__m5v2db,0,11,9.5,8,3,4,0,0,49,2.3722,0.1191,0.9399,2,2,gpt-5.4-mini,682,1381
s2__t1__gpt_5_4_mini__m5v2db,0,12,9.5,8,3,4,0,0,49,2.2782,0.12,0.9366,2,2,gpt-5.4-mini,724,2599
s2__t1__gpt_5_4_mini__m5v2db,0,13,10,8,4,4,0,0,49,2.0912,0.1064,0.8793,2,2,gpt-5.4-mini,742,1760
s2__t1__gpt_5_4_mini__m5v2db,0,14,11,8,6,4,0,0,49,2.2997,0.1184,0.8847,2,2,gpt-5.4-mini,1640,2045
s2__t1__gpt_5_4_mini__m5v2db,0,15,9.5,8,3,4,0,0,49,2.2992,0.1216,0.8789,2,2,gpt-5.4-mini,2064,1714
s2__t1__gpt_5_4_mini__m5v2db,1,1,8,8,0,2,0,0,24,1.4259,0.0644,1,2,2,gpt-5.4-mini,793,1765
s2__t1__gpt_5_4_mini__m5v2db,1,2,8,8,0,2,0,0,24,1.4259,0.0644,1,2,2,gpt-5.4-mini,590,1825
s2__t1__gpt_5_4_mini__m5v2db,1,3,8,8,0,2,0,0,24,1.4259,0.0644,1,2,2,gpt-5.4-mini,734,1896
s2__t1__gpt_5_4_mini__m5v2db,1,4,8.5,6,5,3,0,0,37,1.2297,0.0423,0.9998,2,2,gpt-5.4-mini,728,1869
s2__t1__gpt_5_4_mini__m5v2db,1,5,9,8,2,3,0,0,37,1.2297,0.0434,0.9997,2,2,gpt-5.4-mini,789,1976
s2__t1__gpt_5_4_mini__m5v2db,1,6,7.5,6,3,3,0,0,37,0.9974,0.0313,0.9997,2,2,gpt-5.4-mini,682,1613
s2__t1__gpt_5_4_mini__m5v2db,1,7,8.5,6,5,4,0,0,49,0.7246,0.0261,0.9863,2,2,gpt-5.4-mini,701,1859
s2__t1__gpt_5_4_mini__m5v2db,1,8,12,8,8,4,0,0,54,1.534,0.0737,0.9382,2,2,gpt-5.4-mini,725,1853
s2__t1__gpt_5_4_mini__m5v2db,1,9,10,9,2,4,0,0,60,1.5817,0.0753,0.9351,2,2,gpt-5.4-mini,779,1552
s2__t1__gpt_5_4_mini__m5v2db,1,10,10.5,7,7,8,0,0,156,1.6876,0.0952,0.9128,2,2,gpt-5.4-mini,1393,1582
s2__t1__gpt_5_4_mini__m5v2db,1,11,9,7,4,8,0,0,153,1.6147,0.0918,0.9171,2,2,gpt-5.4-mini,1059,1627
s2__t1__gpt_5_4_mini__m5v2db,1,12,10,8,4,8,0,0,155,1.6536,0.0904,0.9182,2,2,gpt-5.4-mini,971,1855
s2__t1__gpt_5_4_mini__m5v2db,1,13,9,8,2,8,0,0,151,1.6752,0.0924,0.9153,2,2,gpt-5.4-mini,871,1968
s2__t1__gpt_5_4_mini__m5v2db,1,14,9.5,8,3,8,0,0,151,1.6516,0.0902,0.9177,2,2,gpt-5.4-mini,849,1679
s2__t1__gpt_5_4_mini__m5v2db,1,15,10,8,4,8,0,0,151,1.6397,0.0921,0.9166,2,2,gpt-5.4-mini,1016,1937
s2__t1__gpt_5_4_mini__m5v2db,2,1,9.5,6,7,7,0,1,64,1.2619,0.0264,0.9737,2,2,gpt-5.4-mini,884,2119
s2__t1__gpt_5_4_mini__m5v2db,2,2,8,4,8,7,0,1,89,0.6506,0.0095,0.9941,2,2,gpt-5.4-mini,889,2065
s2__t1__gpt_5_4_mini__m5v2db,2,3,11.5,8,7,7,0,1,105,1.5146,0.0317,0.9779,2,2,gpt-5.4-mini,1010,1992
s2__t1__gpt_5_4_mini__m5v2db,2,4,12,9,6,7,0,1,105,1.3762,0.0261,0.9828,2,2,gpt-5.4-mini,903,1825
s2__t1__gpt_5_4_mini__m5v2db,2,5,9,8,2,7,0,1,105,1.3011,0.0272,0.9807,2,2,gpt-5.4-mini,906,1939
s2__t1__gpt_5_4_mini__m5v2db,2,6,9,8,2,7,0,1,105,1.5073,0.0272,0.9803,2,2,gpt-5.4-mini,775,2043
s2__t1__gpt_5_4_mini__m5v2db,2,7,13,9,8,7,0,1,106,2.4054,0.1523,0.8766,2,2,gpt-5.4-mini,913,1984
s2__t1__gpt_5_4_mini__m5v2db,2,8,9.5,6,7,7,0,1,106,2.0471,0.1974,0.8711,2,2,gpt-5.4-mini,941,2125
s2__t1__gpt_5_4_mini__m5v2db,2,9,10,7,6,7,0,1,107,2.2966,0.0978,0.9053,2,2,gpt-5.4-mini,882,2111
s2__t1__gpt_5_4_mini__m5v2db,2,10,12.5,9,7,7,0,1,107,2.5858,0.2201,0.8376,2,2,gpt-5.4-mini,731,2008
s2__t1__gpt_5_4_mini__m5v2db,2,11,12,9,6,7,0,2,221,2.5698,0.2869,0.8467,2,2,gpt-5.4-mini,1245,2976
s2__t1__gpt_5_4_mini__m5v2db,2,12,10.5,8,5,7,0,3,337,2.5227,0.3508,0.8561,2,2,gpt-5.4-mini,1372,2332
s2__t1__gpt_5_4_mini__m5v2db,2,13,10,8,4,7,0,4,448,2.5536,0.3311,0.8669,2,2,gpt-5.4-mini,1700,1837
s2__t1__gpt_5_4_mini__m5v2db,2,14,10.5,8,5,7,0,4,442,2.5863,0.364,0.8708,2,2,gpt-5.4-mini,1881,2159
s2__t1__gpt_5_4_mini__m5v2db,2,15,10.5,8,5,7,0,4,442,2.4698,0.3345,0.8665,2,2,gpt-5.4-mini,1673,2111
s2__t1__gpt_5_4_mini__m5v2rb,0,1,8,8,0,2,0,0,24,1.4259,0.0644,1,2,2,gpt-5.4-mini,1040,1670
s2__t1__gpt_5_4_mini__m5v2rb,0,2,9.5,6,7,3,0,0,62,1.2287,0.0459,0.9995,2,2,gpt-5.4-mini,597,1959
s2__t1__gpt_5_4_mini__m5v2rb,0,3,9.5,8,3,3,0,0,62,1.1495,0.056,0.9993,2,2,gpt-5.4-mini,819,1708
s2__t1__gpt_5_4_mini__m5v2rb,0,4,11,8,6,3,0,0,85,1.2628,0.067,0.9814,2,2,gpt-5.4-mini,734,1788
s2__t1__gpt_5_4_mini__m5v2rb,0,5,10.5,8,5,3,0,0,106,1.3549,0.0663,0.9787,2,2,gpt-5.4-mini,808,1681
s2__t1__gpt_5_4_mini__m5v2rb,0,6,11,8,6,4,0,0,210,1.0918,0.0377,0.9824,2,2,gpt-5.4-mini,1176,1551
s2__t1__gpt_5_4_mini__m5v2rb,0,7,12,8,8,3,0,0,133,2.0939,0.1553,0.9007,2,2,gpt-5.4-mini,889,1899
s2__t1__gpt_5_4_mini__m5v2rb,0,8,9.5,7,5,3,0,0,179,2.1367,0.1528,0.8992,2,2,gpt-5.4-mini,1003,1625
s2__t1__gpt_5_4_mini__m5v2rb,0,9,9.5,8,3,3,0,0,177,2.142,0.1543,0.901,2,2,gpt-5.4-mini,990,1994
s2__t1__gpt_5_4_mini__m5v2rb,0,10,8,8,0,3,0,0,177,2.142,0.1543,0.901,2,2,gpt-5.4-mini,2269,1730
s2__t1__gpt_5_4_mini__m5v2rb,0,11,8.5,8,1,3,0,0,177,2.085,0.1654,0.8906,2,2,gpt-5.4-mini,1017,2926
s2__t1__gpt_5_4_mini__m5v2rb,0,12,10,8,4,3,0,0,177,2.4227,0.1758,0.8916,2,2,gpt-5.4-mini,927,1678
s2__t1__gpt_5_4_mini__m5v2rb,0,13,9.5,8,3,3,0,0,180,2.3877,0.1834,0.899,2,2,gpt-5.4-mini,1089,1821
s2__t1__gpt_5_4_mini__m5v2rb,0,14,9,7,4,3,0,0,202,2.4668,0.1868,0.8941,2,2,gpt-5.4-mini,1036,1930
s2__t1__gpt_5_4_mini__m5v2rb,0,15,8.5,8,1,3,0,0,202,2.4748,0.1912,0.8883,2,2,gpt-5.4-mini,1153,2566
s2__t1__gpt_5_4_mini__m5v2rb,1,1,8.5,5,7,7,0,1,64,0.8539,0.034,0.9968,2,2,gpt-5.4-mini,1003,1813
s2__t1__gpt_5_4_mini__m5v2rb,1,2,8,8,0,7,0,1,64,0.8539,0.034,0.9968,2,2,gpt-5.4-mini,736,2008
s2__t1__gpt_5_4_mini__m5v2rb,1,3,7.5,4,7,7,0,1,64,1.0566,0.0281,0.9852,2,2,gpt-5.4-mini,816,1924
s2__t1__gpt_5_4_mini__m5v2rb,1,4,11.5,8,7,7,0,1,99,1.8658,0.0877,0.9652,2,2,gpt-5.4-mini,807,1908
s2__t1__gpt_5_4_mini__m5v2rb,1,5,11,8,6,7,0,1,97,1.4058,0.0386,0.9903,2,2,gpt-5.4-mini,2246,3445
s2__t1__gpt_5_4_mini__m5v2rb,1,6,8,8,0,7,0,1,97,1.4058,0.0386,0.9903,2,2,gpt-5.4-mini,852,1797
s2__t1__gpt_5_4_mini__m5v2rb,1,7,8,8,0,7,0,1,97,1.4058,0.0386,0.9903,2,2,gpt-5.4-mini,709,1749
s2__t1__gpt_5_4_mini__m5v2rb,1,8,11.5,9,5,7,0,1,97,1.3554,0.038,0.9885,2,2,gpt-5.4-mini,800,1771
s2__t1__gpt_5_4_mini__m5v2rb,1,9,8.5,6,5,7,0,1,97,0.8901,0.0181,0.9935,2,2,gpt-5.4-mini,792,3162
s2__t1__gpt_5_4_mini__m5v2rb,1,10,8,6,4,7,0,1,109,0.7437,0.0151,0.9941,2,2,gpt-5.4-mini,754,1818
s2__t1__gpt_5_4_mini__m5v2rb,1,11,10.5,8,5,7,0,1,131,0.7915,0.0143,0.9946,2,2,gpt-5.4-mini,1191,1781
s2__t1__gpt_5_4_mini__m5v2rb,1,12,8,8,0,7,0,1,131,0.7915,0.0143,0.9946,2,2,gpt-5.4-mini,1115,1800
s2__t1__gpt_5_4_mini__m5v2rb,1,13,10,7,6,7,0,1,131,0.9887,0.02,0.9923,2,2,gpt-5.4-mini,824,1815
s2__t1__gpt_5_4_mini__m5v2rb,1,14,9,7,4,7,0,1,132,1.1635,0.0241,0.9907,2,2,gpt-5.4-mini,927,1925
s2__t1__gpt_5_4_mini__m5v2rb,1,15,13,9,8,8,0,1,171,1.5279,0.0524,0.9781,2,2,gpt-5.4-mini,1056,1972
s2__t1__gpt_5_4_mini__m5v2rb,2,1,9.5,7,5,2,0,0,24,1.841,0.0553,0.9359,2,2,gpt-5.4-mini,675,1783
s2__t1__gpt_5_4_mini__m5v2rb,2,2,12,9,6,6,0,0,62,2.0757,0.0853,0.9046,2,2,gpt-5.4-mini,798,1713
s2__t1__gpt_5_4_mini__m5v2rb,2,3,11.5,9,5,6,0,0,97,1.9217,0.1009,0.8925,2,2,gpt-5.4-mini,830,1905
s2__t1__gpt_5_4_mini__m5v2rb,2,4,10,8,4,7,0,1,150,1.8753,0.1014,0.9147,2,2,gpt-5.4-mini,998,1919
s2__t1__gpt_5_4_mini__m5v2rb,2,5,10.5,8,5,7,0,1,156,1.8191,0.1028,0.9158,2,2,gpt-5.4-mini,973,1582
s2__t1__gpt_5_4_mini__m5v2rb,2,6,9,7,4,7,0,1,156,1.8593,0.103,0.9163,2,2,gpt-5.4-mini,1019,1597
s2__t1__gpt_5_4_mini__m5v2rb,2,7,9.5,8,3,7,0,1,156,1.8327,0.0992,0.9179,2,2,gpt-5.4-mini,1035,1928
s2__t1__gpt_5_4_mini__m5v2rb,2,8,9.5,8,3,7,0,1,157,1.7911,0.1039,0.9149,2,2,gpt-5.4-mini,869,3179
s2__t1__gpt_5_4_mini__m5v2rb,2,9,8.5,7,3,7,0,1,192,1.5293,0.1078,0.9117,2,2,gpt-5.4-mini,1032,1756
s2__t1__gpt_5_4_mini__m5v2rb,2,10,8.5,7,3,7,0,1,197,1.6446,0.1058,0.9123,2,2,gpt-5.4-mini,1448,2339
s2__t1__gpt_5_4_mini__m5v2rb,2,11,7.5,7,1,7,0,1,198,1.6087,0.1081,0.9113,2,2,gpt-5.4-mini,1131,1982
s2__t1__gpt_5_4_mini__m5v2rb,2,12,9,8,2,7,0,1,198,1.6423,0.1107,0.9091,2,2,gpt-5.4-mini,1600,1945
s2__t1__gpt_5_4_mini__m5v2rb,2,13,9,8,2,7,0,1,198,1.6965,0.1056,0.9113,2,2,gpt-5.4-mini,952,2194
s2__t1__gpt_5_4_mini__m5v2rb,2,14,9.5,8,3,7,0,1,198,1.6626,0.1104,0.909,2,2,gpt-5.4-mini,928,1863
s2__t1__gpt_5_4_mini__m5v2rb,2,15,10,8,4,7,0,1,198,1.6732,0.1057,0.9092,2,2,gpt-5.4-mini,1041,1893
s2__t2__gpt_5_4_mini__m5v2db,0,1,8.5,6,5,3,0,0,34,1.3592,0.0503,0.975,2,2,gpt-5.4-mini,700,2208
s2__t2__gpt_5_4_mini__m5v2db,0,2,11.5,8,7,3,0,0,45,1.6685,0.0679,0.9226,2,2,gpt-5.4-mini,779,2123
s2__t2__gpt_5_4_mini__m5v2db,0,3,9.5,7,5,4,0,0,63,1.6903,0.0476,0.955,2,2,gpt-5.4-mini,863,1781
s2__t2__gpt_5_4_mini__m5v2db,0,4,9.5,7,5,4,0,0,79,1.3545,0.0279,0.9654,2,2,gpt-5.4-mini,715,1715
s2__t2__gpt_5_4_mini__m5v2db,0,5,10,8,4,4,0,0,79,1.091,0.0199,0.9769,2,2,gpt-5.4-mini,757,2171
s2__t2__gpt_5_4_mini__m5v2db,0,6,10,8,4,4,0,0,80,1.0441,0.0131,0.9846,2,2,gpt-5.4-mini,757,2038
s2__t2__gpt_5_4_mini__m5v2db,0,7,9,7,4,4,0,0,79,0.7315,0.0089,0.9901,2,2,gpt-5.4-mini,1116,1700
s2__t2__gpt_5_4_mini__m5v2db,0,8,8.5,8,1,4,0,0,79,0.7143,0.0081,0.9913,2,2,gpt-5.4-mini,847,2301
s2__t2__gpt_5_4_mini__m5v2db,0,9,7.5,6,3,4,0,0,97,0.6285,0.0092,0.9898,2,2,gpt-5.4-mini,839,1746
s2__t2__gpt_5_4_mini__m5v2db,0,10,8.5,8,1,4,0,0,132,0.6327,0.0086,0.9905,2,2,gpt-5.4-mini,1072,2095
s2__t2__gpt_5_4_mini__m5v2db,0,11,8,6,4,4,0,0,154,0.576,0.0065,0.9931,2,2,gpt-5.4-mini,1035,1739
s2__t2__gpt_5_4_mini__m5v2db,0,12,10.5,8,5,4,0,0,154,0.6046,0.0066,0.9928,2,2,gpt-5.4-mini,861,2295
s2__t2__gpt_5_4_mini__m5v2db,0,13,9.5,8,3,4,0,0,181,0.6769,0.0073,0.9918,2,2,gpt-5.4-mini,1065,1624
s2__t2__gpt_5_4_mini__m5v2db,0,14,9.5,7,5,4,0,0,203,0.6276,0.0073,0.9916,2,2,gpt-5.4-mini,1128,1894
s2__t2__gpt_5_4_mini__m5v2db,0,15,10.5,8,5,4,0,0,220,0.5434,0.0065,0.9927,2,2,gpt-5.4-mini,951,1782
s2__t2__gpt_5_4_mini__m5v2db,1,1,11,7,8,3,0,0,34,2.0539,0.157,0.8579,2,2,gpt-5.4-mini,717,3147
s2__t2__gpt_5_4_mini__m5v2db,1,2,6.5,5,3,3,0,0,34,1.9912,0.1481,0.8473,2,2,gpt-5.4-mini,742,1710
s2__t2__gpt_5_4_mini__m5v2db,1,3,7,5,4,3,0,0,33,1.6896,0.1782,0.8787,2,2,gpt-5.4-mini,780,2933
s2__t2__gpt_5_4_mini__m5v2db,1,4,7,5,4,3,0,0,33,1.7869,0.158,0.9375,2,2,gpt-5.4-mini,579,2212
s2__t2__gpt_5_4_mini__m5v2db,1,5,7,5,4,3,0,0,46,1.8692,0.1842,0.8566,2,2,gpt-5.4-mini,747,2709
s2__t2__gpt_5_4_mini__m5v2db,1,6,7,5,4,3,0,0,46,2.0764,0.1594,0.852,2,2,gpt-5.4-mini,1927,1551
s2__t2__gpt_5_4_mini__m5v2db,1,7,12,8,8,3,0,0,87,0.6791,0.02,0.971,2,2,gpt-5.4-mini,837,1819
s2__t2__gpt_5_4_mini__m5v2db,1,8,9,7,4,3,0,0,89,0.6552,0.012,0.9835,2,2,gpt-5.4-mini,843,1689
s2__t2__gpt_5_4_mini__m5v2db,1,9,8,7,2,4,0,0,131,0.5756,0.011,0.9848,2,2,gpt-5.4-mini,1131,3228
s2__t2__gpt_5_4_mini__m5v2db,1,10,11,8,6,4,0,0,131,0.6548,0.0121,0.9839,2,2,gpt-5.4-mini,904,1762
s2__t2__gpt_5_4_mini__m5v2db,1,11,8.5,8,1,4,0,0,131,0.6438,0.012,0.984,2,2,gpt-5.4-mini,1002,1843
s2__t2__gpt_5_4_mini__m5v2db,1,12,8,8,0,4,0,0,131,0.6438,0.012,0.984,2,2,gpt-5.4-mini,953,1748
s2__t2__gpt_5_4_mini__m5v2db,1,13,9,7,4,4,0,0,131,0.7919,0.0153,0.9795,2,2,gpt-5.4-mini,1029,1476
s2__t2__gpt_5_4_mini__m5v2db,1,14,9.5,7,5,4,0,0,131,0.831,0.0221,0.9697,2,2,gpt-5.4-mini,1470,1611
s2__t2__gpt_5_4_mini__m5v2db,1,15,8.5,7,3,4,0,0,131,1.1418,0.0284,0.9613,2,2,gpt-5.4-mini,969,1742
s2__t2__gpt_5_4_mini__m5v2db,2,1,10,7,6,2,0,0,23,1.7971,0.1112,0.9013,2,2,gpt-5.4-mini,642,1846
s2__t2__gpt_5_4_mini__m5v2db,2,2,6,4,4,3,0,0,28,1.673,0.1369,0.9705,2,2,gpt-5.4-mini,588,1653
s2__t2__gpt_5_4_mini__m5v2db,2,3,7,6,2,3,0,0,28,1.7405,0.1299,0.9099,2,2,gpt-5.4-mini,661,2185
s2__t2__gpt_5_4_mini__m5v2db,2,4,7,5,4,3,0,0,28,1.7271,0.1795,0.9346,2,2,gpt-5.4-mini,537,1942
s2__t2__gpt_5_4_mini__m5v2db,2,5,9.5,7,5,4,0,0,35,1.7251,0.1716,0.9787,2,2,gpt-5.4-mini,680,1730
s2__t2__gpt_5_4_mini__m5v2db,2,6,7,6,2,4,0,0,35,1.7365,0.1677,0.9371,2,2,gpt-5.4-mini,686,1815
s2__t2__gpt_5_4_mini__m5v2db,2,7,7.5,6,3,4,0,0,57,1.7244,0.1639,0.9304,2,2,gpt-5.4-mini,776,2333
s2__t2__gpt_5_4_mini__m5v2db,2,8,8.5,5,7,4,0,0,76,2.5615,0.2139,0.775,2,2,gpt-5.4-mini,1196,3259
s2__t2__gpt_5_4_mini__m5v2db,2,9,12,8,8,4,0,0,98,0.8961,0.0141,0.9826,2,2,gpt-5.4-mini,864,1780
s2__t2__gpt_5_4_mini__m5v2db,2,10,9,7,4,4,0,0,117,0.5789,0.0074,0.9914,2,2,gpt-5.4-mini,895,1647
s2__t2__gpt_5_4_mini__m5v2db,2,11,11,8,6,4,0,0,238,0.6642,0.0079,0.9903,2,2,gpt-5.4-mini,1227,1965
s2__t2__gpt_5_4_mini__m5v2db,2,12,10,8,4,4,0,0,352,0.6272,0.0086,0.9895,2,2,gpt-5.4-mini,1378,1785
s2__t2__gpt_5_4_mini__m5v2db,2,13,8.5,8,1,4,0,0,478,0.6171,0.0087,0.9895,2,2,gpt-5.4-mini,1744,1512
s2__t2__gpt_5_4_mini__m5v2db,2,14,10.5,8,5,4,0,0,598,0.7725,0.0092,0.9886,2,2,gpt-5.4-mini,1981,1983
s2__t2__gpt_5_4_mini__m5v2db,2,15,9,7,4,6,0,1,623,0.7247,0.0083,0.988,2,2,gpt-5.4-mini,2068,2945
s2__t2__gpt_5_4_mini__m5v2rb,0,1,5.5,3,5,2,0,0,24,1.7429,0.068,0.9897,2,2,gpt-5.4-mini,686,1881
s2__t2__gpt_5_4_mini__m5v2rb,0,2,10.5,7,7,3,0,0,33,1.3566,0.0407,0.9882,2,2,gpt-5.4-mini,662,1752
s2__t2__gpt_5_4_mini__m5v2rb,0,3,5,5,0,3,0,0,33,1.3566,0.0407,0.9882,2,2,gpt-5.4-mini,669,1749
s2__t2__gpt_5_4_mini__m5v2rb,0,4,5,5,0,3,0,0,33,1.3566,0.0407,0.9882,2,2,gpt-5.4-mini,798,1860
s2__t2__gpt_5_4_mini__m5v2rb,0,5,10,7,6,3,0,0,54,1.8396,0.0545,0.9403,2,2,gpt-5.4-mini,961,1720
s2__t2__gpt_5_4_mini__m5v2rb,0,6,10,8,4,3,0,0,53,1.523,0.053,0.951,2,2,gpt-5.4-mini,834,1865
s2__t2__gpt_5_4_mini__m5v2rb,0,7,9,7,4,3,0,0,102,1.7839,0.052,0.9466,2,2,gpt-5.4-mini,829,1838
s2__t2__gpt_5_4_mini__m5v2rb,0,8,9,7,4,3,0,0,104,1.7684,0.0583,0.9338,2,2,gpt-5.4-mini,895,1907
s2__t2__gpt_5_4_mini__m5v2rb,0,9,9.5,7,5,3,0,0,106,1.7266,0.0531,0.9406,2,2,gpt-5.4-mini,949,1612
s2__t2__gpt_5_4_mini__m5v2rb,0,10,10,8,4,3,0,0,106,1.5278,0.0474,0.9424,2,2,gpt-5.4-mini,838,3125
s2__t2__gpt_5_4_mini__m5v2rb,0,11,10,8,4,3,0,0,125,1.5793,0.0453,0.9439,2,2,gpt-5.4-mini,1028,1710
s2__t2__gpt_5_4_mini__m5v2rb,0,12,7,6,2,3,0,0,125,1.545,0.0444,0.9445,2,2,gpt-5.4-mini,938,1888
s2__t2__gpt_5_4_mini__m5v2rb,0,13,8,7,2,3,0,0,125,1.6191,0.0415,0.9486,2,2,gpt-5.4-mini,984,2557
s2__t2__gpt_5_4_mini__m5v2rb,0,14,9.5,8,3,3,0,0,188,1.6026,0.0479,0.9423,2,2,gpt-5.4-mini,1090,1712
s2__t2__gpt_5_4_mini__m5v2rb,0,15,7,6,2,3,0,0,191,1.61,0.0497,0.9396,2,2,gpt-5.4-mini,935,1372
s2__t2__gpt_5_4_mini__m5v2rb,1,1,10.5,7,7,4,0,0,34,0.9772,0.0157,0.9863,2,2,gpt-5.4-mini,808,1648
s2__t2__gpt_5_4_mini__m5v2rb,1,2,10.5,8,5,4,0,0,32,1.228,0.0232,0.9986,2,2,gpt-5.4-mini,695,1881
s2__t2__gpt_5_4_mini__m5v2rb,1,3,11.5,8,7,4,0,0,48,1.1193,0.0183,0.9778,2,2,gpt-5.4-mini,762,1793
s2__t2__gpt_5_4_mini__m5v2rb,1,4,9.5,7,5,4,0,0,87,0.7138,0.0087,0.9895,2,2,gpt-5.4-mini,836,1660
s2__t2__gpt_5_4_mini__m5v2rb,1,5,11,8,6,4,0,0,87,0.9334,0.0133,0.9852,2,2,gpt-5.4-mini,911,1815
s2__t2__gpt_5_4_mini__m5v2rb,1,6,6,6,0,4,0,0,87,0.9334,0.0133,0.9852,2,2,gpt-5.4-mini,747,1594
s2__t2__gpt_5_4_mini__m5v2rb,1,7,9,7,4,4,0,0,105,1.1253,0.0226,0.9768,2,2,gpt-5.4-mini,897,1757
s2__t2__gpt_5_4_mini__m5v2rb,1,8,8.5,7,3,4,0,0,107,1.2933,0.025,0.9786,2,2,gpt-5.4-mini,1027,2176
s2__t2__gpt_5_4_mini__m5v2rb,1,9,10,8,4,4,0,0,111,1.2118,0.0344,0.9821,2,2,gpt-5.4-mini,1177,1974
s2__t2__gpt_5_4_mini__m5v2rb,1,10,10,8,4,4,0,0,111,1.3136,0.0444,0.978,2,2,gpt-5.4-mini,931,1706
s2__t2__gpt_5_4_mini__m5v2rb,1,11,7,6,2,4,0,0,111,1.397,0.0543,0.9726,2,2,gpt-5.4-mini,827,1515
s2__t2__gpt_5_4_mini__m5v2rb,1,12,7,6,2,4,0,0,110,1.3665,0.0672,0.9642,2,2,gpt-5.4-mini,914,1595
s2__t2__gpt_5_4_mini__m5v2rb,1,13,10,8,4,4,0,0,110,1.2969,0.0827,0.9612,2,2,gpt-5.4-mini,904,3122
s2__t2__gpt_5_4_mini__m5v2rb,1,14,6,5,2,4,0,0,109,1.3929,0.0871,0.9513,2,2,gpt-5.4-mini,971,1841
s2__t2__gpt_5_4_mini__m5v2rb,1,15,9,7,4,4,0,0,110,1.3997,0.1135,0.9576,2,2,gpt-5.4-mini,918,1749
s2__t2__gpt_5_4_mini__m5v2rb,2,1,8.5,5,7,4,0,0,35,2.1406,0.1494,0.8499,2,2,gpt-5.4-mini,680,1862
s2__t2__gpt_5_4_mini__m5v2rb,2,2,6.5,5,3,4,0,0,35,1.8822,0.1347,0.8488,2,2,gpt-5.4-mini,773,2058
s2__t2__gpt_5_4_mini__m5v2rb,2,3,9,7,4,4,0,0,35,1.861,0.1224,0.8731,2,2,gpt-5.4-mini,745,1873
s2__t2__gpt_5_4_mini__m5v2rb,2,4,9.5,7,5,4,0,0,34,1.9279,0.1843,0.8449,2,2,gpt-5.4-mini,1526,1931
s2__t2__gpt_5_4_mini__m5v2rb,2,5,7,5,4,4,0,0,33,2.0916,0.2178,0.9278,2,2,gpt-5.4-mini,659,1818
s2__t2__gpt_5_4_mini__m5v2rb,2,6,7,5,4,4,0,0,33,1.8349,0.1445,0.8548,2,2,gpt-5.4-mini,649,1869
